SQL_ApplicationId,SQL_DocumentId,API_DocumentId,SQL_DocumentTypeId,API_DocumentTypeId,SQL_DocumentType,API_DocumentType,SQL_DocumentReference,API_DocumentReference,SQL_DocumentStatusId,API_DocumentStatusId,SQL_DocumentStatus,API_DocumentStatus,SQL_TransactionId,API_TransactionId,SQL_WorkflowId,API_WorkflowId,SQL_DisplayName,API_DisplayName,SQL_StartDate,API_StartDate,SQL_EndDate,API_EndDate,SQL_AppliedDate,API_AppliedDate,SQL_TransationStatus,API_TransationStatus,SQL_TransactionSequence,API_TransactionSequence,SQL_TransactionSubTypeOtherDescription,API_TransactionSubTypeOtherDescription,SQL_ReasonForChange_Id,API_ReasonForChange_Id,SQL_UserSuppliedText,API_UserSuppliedText,SQL_DocumentVersion,API_DocumentVersion,SQL_IssuedDate,API_IssuedDate,SQL_DocumentKey,API_DocumentKey,SQL_RiskName,API_RiskName,SQL_StorageId,API_StorageId,SQL_DocumentMetaData,API_DocumentMetaData,Test Case Status
75492,493996,493996,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273317,273317,BF8929C5-231B-4B34-AFF1-F8F63A947582,bf8929c5-231b-4b34-aff1-f8f63a947582,Policy,Policy,2020-03-12 12:00:00 +00:00,2020-03-12T12:00:00+00:00,2021-03-12 12:00:00 +00:00,2021-03-12T12:00:00+00:00,2020-03-13 10:31:12.512179 +00:00,2020-03-13T10:31:12.512179+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 10:36:23.3740536 +00:00,2020-03-13T10:36:23.3740536+00:00,PR:1044016;MR:73216;RR:682233;TID:17,PR:1044016;MR:73216;RR:682233;TID:17,MOANA,MOANA,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75492,493997,493997,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273317,273317,BF8929C5-231B-4B34-AFF1-F8F63A947582,bf8929c5-231b-4b34-aff1-f8f63a947582,Policy,Policy,2020-03-12 12:00:00 +00:00,2020-03-12T12:00:00+00:00,2021-03-12 12:00:00 +00:00,2021-03-12T12:00:00+00:00,2020-03-13 10:31:12.512179 +00:00,2020-03-13T10:31:12.512179+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 10:36:23.5928152 +00:00,2020-03-13T10:36:23.5928152+00:00,PR:1044016;MR:73216;RR:682233;TID:18,PR:1044016;MR:73216;RR:682233;TID:18,MOANA,MOANA,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75492,493998,493998,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273317,273317,BF8929C5-231B-4B34-AFF1-F8F63A947582,bf8929c5-231b-4b34-aff1-f8f63a947582,Policy,Policy,2020-03-12 12:00:00 +00:00,2020-03-12T12:00:00+00:00,2021-03-12 12:00:00 +00:00,2021-03-12T12:00:00+00:00,2020-03-13 10:31:12.512179 +00:00,2020-03-13T10:31:12.512179+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 10:36:23.7959406 +00:00,2020-03-13T10:36:23.7959406+00:00,PR:1044016;MR:73216;RR:682233;TID:19,PR:1044016;MR:73216;RR:682233;TID:19,MOANA,MOANA,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75492,493999,493999,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273317,273317,BF8929C5-231B-4B34-AFF1-F8F63A947582,bf8929c5-231b-4b34-aff1-f8f63a947582,Policy,Policy,2020-03-12 12:00:00 +00:00,2020-03-12T12:00:00+00:00,2021-03-12 12:00:00 +00:00,2021-03-12T12:00:00+00:00,2020-03-13 10:31:12.512179 +00:00,2020-03-13T10:31:12.512179+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 10:36:24.1084487 +00:00,2020-03-13T10:36:24.1084487+00:00,PR:1044016;MR:73216;RR:682233;TID:22,PR:1044016;MR:73216;RR:682233;TID:22,MOANA,MOANA,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75492,494000,494000,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273317,273317,BF8929C5-231B-4B34-AFF1-F8F63A947582,bf8929c5-231b-4b34-aff1-f8f63a947582,Policy,Policy,2020-03-12 12:00:00 +00:00,2020-03-12T12:00:00+00:00,2021-03-12 12:00:00 +00:00,2021-03-12T12:00:00+00:00,2020-03-13 10:31:12.512179 +00:00,2020-03-13T10:31:12.512179+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 10:36:24.2803142 +00:00,2020-03-13T10:36:24.2803142+00:00,PR:1044016;MR:73216;RR:682233;TID:23,PR:1044016;MR:73216;RR:682233;TID:23,MOANA,MOANA,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75488,493956,493956,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273299,273299,231C784D-C41A-4C36-94D3-96606E10CDD0,231c784d-c41a-4c36-94d3-96606e10cdd0,Policy,Policy,2020-03-13 12:00:00 +00:00,2020-03-13T12:00:00+00:00,2021-03-13 12:00:00 +00:00,2021-03-13T12:00:00+00:00,2020-03-13 09:49:09.5322846 +00:00,2020-03-13T09:49:09.5322846+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 09:50:30.8365486 +00:00,2020-03-13T09:50:30.8365486+00:00,PR:1040688;MR:54883;RR:512889;TID:3,PR:1040688;MR:54883;RR:512889;TID:3,RENA S II,RENA S II,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75488,493957,493957,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273299,273299,231C784D-C41A-4C36-94D3-96606E10CDD0,231c784d-c41a-4c36-94d3-96606e10cdd0,Policy,Policy,2020-03-13 12:00:00 +00:00,2020-03-13T12:00:00+00:00,2021-03-13 12:00:00 +00:00,2021-03-13T12:00:00+00:00,2020-03-13 09:49:09.5322846 +00:00,2020-03-13T09:49:09.5322846+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 09:50:30.9771742 +00:00,2020-03-13T09:50:30.9771742+00:00,PR:1040688;MR:54883;RR:512889;TID:4,PR:1040688;MR:54883;RR:512889;TID:4,RENA S II,RENA S II,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75486,493958,493958,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273294,273294,BF2F04E2-E54F-4381-99E8-F6BEE0901D92,bf2f04e2-e54f-4381-99e8-f6bee0901d92,Policy,Policy,2020-03-13 12:00:00 +00:00,2020-03-13T12:00:00+00:00,2021-03-13 12:00:00 +00:00,2021-03-13T12:00:00+00:00,2020-03-13 09:47:18.8035218 +00:00,2020-03-13T09:47:18.8035218+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 09:51:04.4622636 +00:00,2020-03-13T09:51:04.4622636+00:00,PR:1040668;MR:54884;RR:512890;TID:3,PR:1040668;MR:54884;RR:512890;TID:3,GEORGIA,GEORGIA,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75486,493959,493959,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273294,273294,BF2F04E2-E54F-4381-99E8-F6BEE0901D92,bf2f04e2-e54f-4381-99e8-f6bee0901d92,Policy,Policy,2020-03-13 12:00:00 +00:00,2020-03-13T12:00:00+00:00,2021-03-13 12:00:00 +00:00,2021-03-13T12:00:00+00:00,2020-03-13 09:47:18.8035218 +00:00,2020-03-13T09:47:18.8035218+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 09:51:04.6028855 +00:00,2020-03-13T09:51:04.6028855+00:00,PR:1040668;MR:54884;RR:512890;TID:4,PR:1040668;MR:54884;RR:512890;TID:4,GEORGIA,GEORGIA,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75479,493903,493903,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273267,273267,A396CB5F-4292-46B3-A0F9-DBFB6E504BFD,a396cb5f-4292-46b3-a0f9-dbfb6e504bfd,Policy,Policy,2020-04-26 12:00:00 +00:00,2020-04-26T12:00:00+00:00,2021-04-26 12:00:00 +00:00,2021-04-26T12:00:00+00:00,2020-03-13 09:33:43.6143691 +00:00,2020-03-13T09:33:43.6143691+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 09:35:06.178374 +00:00,2020-03-13T09:35:06.178374+00:00,PR:1042045;MR:72916;RR:681052;TID:5,PR:1042045;MR:72916;RR:681052;TID:5,ABBRACCI,ABBRACCI,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75455,493701,493701,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273147,273147,1C2071F5-6425-409F-87B2-E0C607B953B6,1c2071f5-6425-409f-87b2-e0c607b953b6,Policy,Policy,2020-03-06 12:00:00 +00:00,2020-03-06T12:00:00+00:00,2021-02-20 12:00:00 +00:00,2021-02-20T12:00:00+00:00,2020-03-13 06:02:57.2878394 +00:00,2020-03-13T06:02:57.2878394+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 06:11:13.2094023 +00:00,2020-03-13T06:11:13.2094023+00:00,PR:1044203;MR:6881;RR:682391;TID:5,PR:1044203;MR:6881;RR:682391;TID:5,Armada Tuah 501,Armada Tuah 501,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75455,493702,493702,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273147,273147,1C2071F5-6425-409F-87B2-E0C607B953B6,1c2071f5-6425-409f-87b2-e0c607b953b6,Policy,Policy,2020-03-06 12:00:00 +00:00,2020-03-06T12:00:00+00:00,2021-02-20 12:00:00 +00:00,2021-02-20T12:00:00+00:00,2020-03-13 06:02:57.2878394 +00:00,2020-03-13T06:02:57.2878394+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 06:11:13.2094023 +00:00,2020-03-13T06:11:13.2094023+00:00,PR:1044203;MR:6881;RR:682391;TID:25,PR:1044203;MR:6881;RR:682391;TID:25,Armada Tuah 501,Armada Tuah 501,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75455,493704,493704,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273147,273147,1C2071F5-6425-409F-87B2-E0C607B953B6,1c2071f5-6425-409f-87b2-e0c607b953b6,Policy,Policy,2020-03-06 12:00:00 +00:00,2020-03-06T12:00:00+00:00,2021-02-20 12:00:00 +00:00,2021-02-20T12:00:00+00:00,2020-03-13 06:02:57.2878394 +00:00,2020-03-13T06:02:57.2878394+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-13 06:11:13.3187879 +00:00,2020-03-13T06:11:13.3187879+00:00,PR:1044203;MR:6881;RR:682391;TID:26,PR:1044203;MR:6881;RR:682391;TID:26,Armada Tuah 501,Armada Tuah 501,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75445,493604,493604,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273040,273040,44BD1239-A967-4FD6-AC1C-613B1D1498BC,44bd1239-a967-4fd6-ac1c-613b1d1498bc,Policy,Policy,2020-03-20 12:00:00 +00:00,2020-03-20T12:00:00+00:00,2020-06-30 12:00:00 +00:00,2020-06-30T12:00:00+00:00,2020-03-12 17:20:04.0365397 +00:00,2020-03-12T17:20:04.0365397+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-12 17:40:13.4640633 +00:00,2020-03-12T17:40:13.4640633+00:00,PR:1044043;MR:11283;RR:682246;TID:1,PR:1044043;MR:11283;RR:682246;TID:1,FRPD 21,FRPD 21,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75445,493605,493605,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273040,273040,44BD1239-A967-4FD6-AC1C-613B1D1498BC,44bd1239-a967-4fd6-ac1c-613b1d1498bc,Policy,Policy,2020-03-20 12:00:00 +00:00,2020-03-20T12:00:00+00:00,2020-06-30 12:00:00 +00:00,2020-06-30T12:00:00+00:00,2020-03-12 17:20:04.0365397 +00:00,2020-03-12T17:20:04.0365397+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-12 17:40:13.6046926 +00:00,2020-03-12T17:40:13.6046926+00:00,PR:1044043;MR:11283;RR:682247;TID:1,PR:1044043;MR:11283;RR:682247;TID:1,FRPD 22,FRPD 22,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75445,493606,493606,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273040,273040,44BD1239-A967-4FD6-AC1C-613B1D1498BC,44bd1239-a967-4fd6-ac1c-613b1d1498bc,Policy,Policy,2020-03-20 12:00:00 +00:00,2020-03-20T12:00:00+00:00,2020-06-30 12:00:00 +00:00,2020-06-30T12:00:00+00:00,2020-03-12 17:20:04.0365397 +00:00,2020-03-12T17:20:04.0365397+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-12 17:40:13.7609452 +00:00,2020-03-12T17:40:13.7609452+00:00,PR:1044043;MR:11283;RR:682246;TID:5,PR:1044043;MR:11283;RR:682246;TID:5,FRPD 21,FRPD 21,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75445,493607,493607,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273040,273040,44BD1239-A967-4FD6-AC1C-613B1D1498BC,44bd1239-a967-4fd6-ac1c-613b1d1498bc,Policy,Policy,2020-03-20 12:00:00 +00:00,2020-03-20T12:00:00+00:00,2020-06-30 12:00:00 +00:00,2020-06-30T12:00:00+00:00,2020-03-12 17:20:04.0365397 +00:00,2020-03-12T17:20:04.0365397+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-12 17:40:13.870322 +00:00,2020-03-12T17:40:13.870322+00:00,PR:1044043;MR:11283;RR:682247;TID:5,PR:1044043;MR:11283;RR:682247;TID:5,FRPD 22,FRPD 22,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75443,493568,493568,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273009,273009,390C4FEF-381C-4909-B441-B7E781ED0F61,390c4fef-381c-4909-b441-b7e781ed0f61,Policy,Policy,2020-03-29 12:00:00 +00:00,2020-03-29T12:00:00+00:00,2021-03-29 12:00:00 +00:00,2021-03-29T12:00:00+00:00,2020-03-12 17:05:37.5846975 +00:00,2020-03-12T17:05:37.5846975+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-12 17:07:44.6793944 +00:00,2020-03-12T17:07:44.6793944+00:00,PR:1043574;MR:73146;RR:681905;TID:1,PR:1043574;MR:73146;RR:681905;TID:1,ALBULA,ALBULA,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75443,493569,493569,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273009,273009,390C4FEF-381C-4909-B441-B7E781ED0F61,390c4fef-381c-4909-b441-b7e781ed0f61,Policy,Policy,2020-03-29 12:00:00 +00:00,2020-03-29T12:00:00+00:00,2021-03-29 12:00:00 +00:00,2021-03-29T12:00:00+00:00,2020-03-12 17:05:37.5846975 +00:00,2020-03-12T17:05:37.5846975+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-12 17:07:44.8043936 +00:00,2020-03-12T17:07:44.8043936+00:00,PR:1043574;MR:73146;RR:681905;TID:5,PR:1043574;MR:73146;RR:681905;TID:5,ALBULA,ALBULA,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75443,493572,493572,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273009,273009,390C4FEF-381C-4909-B441-B7E781ED0F61,390c4fef-381c-4909-b441-b7e781ed0f61,Policy,Policy,2020-03-29 12:00:00 +00:00,2020-03-29T12:00:00+00:00,2021-03-29 12:00:00 +00:00,2021-03-29T12:00:00+00:00,2020-03-12 17:05:37.5846975 +00:00,2020-03-12T17:05:37.5846975+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-12 17:11:20.840217 +00:00,2020-03-12T17:11:20.840217+00:00,PR:1043574;MR:73146;RR:681905;TID:16,PR:1043574;MR:73146;RR:681905;TID:16,ALBULA,ALBULA,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75443,493573,493573,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273009,273009,390C4FEF-381C-4909-B441-B7E781ED0F61,390c4fef-381c-4909-b441-b7e781ed0f61,Policy,Policy,2020-03-29 12:00:00 +00:00,2020-03-29T12:00:00+00:00,2021-03-29 12:00:00 +00:00,2021-03-29T12:00:00+00:00,2020-03-12 17:05:37.5846975 +00:00,2020-03-12T17:05:37.5846975+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-12 17:11:20.9964756 +00:00,2020-03-12T17:11:20.9964756+00:00,PR:1043574;MR:73146;RR:681905;TID:17,PR:1043574;MR:73146;RR:681905;TID:17,ALBULA,ALBULA,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75443,493574,493574,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273009,273009,390C4FEF-381C-4909-B441-B7E781ED0F61,390c4fef-381c-4909-b441-b7e781ed0f61,Policy,Policy,2020-03-29 12:00:00 +00:00,2020-03-29T12:00:00+00:00,2021-03-29 12:00:00 +00:00,2021-03-29T12:00:00+00:00,2020-03-12 17:05:37.5846975 +00:00,2020-03-12T17:05:37.5846975+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-12 17:11:21.1371036 +00:00,2020-03-12T17:11:21.1371036+00:00,PR:1043574;MR:73146;RR:681905;TID:22,PR:1043574;MR:73146;RR:681905;TID:22,ALBULA,ALBULA,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75443,493575,493575,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,273009,273009,390C4FEF-381C-4909-B441-B7E781ED0F61,390c4fef-381c-4909-b441-b7e781ed0f61,Policy,Policy,2020-03-29 12:00:00 +00:00,2020-03-29T12:00:00+00:00,2021-03-29 12:00:00 +00:00,2021-03-29T12:00:00+00:00,2020-03-12 17:05:37.5846975 +00:00,2020-03-12T17:05:37.5846975+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-12 17:11:21.2621034 +00:00,2020-03-12T17:11:21.2621034+00:00,PR:1043574;MR:73146;RR:681905;TID:23,PR:1043574;MR:73146;RR:681905;TID:23,ALBULA,ALBULA,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75437,493557,493557,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,272957,272957,40E83C6D-171A-43BF-A9C7-25D1AF858D6E,40e83c6d-171a-43bf-a9c7-25d1af858d6e,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2021-03-14 12:00:00 +00:00,2021-03-14T12:00:00+00:00,2020-03-12 16:31:13.8610269 +00:00,2020-03-12T16:31:13.8610269+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-12 17:06:07.5679667 +00:00,2020-03-12T17:06:07.5679667+00:00,PR:1038781;MR:59749;RR:669148;TID:2,PR:1038781;MR:59749;RR:669148;TID:2,GLT - 001,GLT - 001,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75437,493558,493558,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,272957,272957,40E83C6D-171A-43BF-A9C7-25D1AF858D6E,40e83c6d-171a-43bf-a9c7-25d1af858d6e,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2021-03-14 12:00:00 +00:00,2021-03-14T12:00:00+00:00,2020-03-12 16:31:13.8610269 +00:00,2020-03-12T16:31:13.8610269+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-12 17:06:07.5679667 +00:00,2020-03-12T17:06:07.5679667+00:00,PR:1038781;MR:59749;RR:666514;TID:2,PR:1038781;MR:59749;RR:666514;TID:2,GLT - 007,GLT - 007,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75437,493559,493559,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,272957,272957,40E83C6D-171A-43BF-A9C7-25D1AF858D6E,40e83c6d-171a-43bf-a9c7-25d1af858d6e,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2021-03-14 12:00:00 +00:00,2021-03-14T12:00:00+00:00,2020-03-12 16:31:13.8610269 +00:00,2020-03-12T16:31:13.8610269+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-12 17:06:07.5679667 +00:00,2020-03-12T17:06:07.5679667+00:00,PR:1038781;MR:59749;RR:666515;TID:2,PR:1038781;MR:59749;RR:666515;TID:2,GLT - 008,GLT - 008,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75437,493560,493560,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,272957,272957,40E83C6D-171A-43BF-A9C7-25D1AF858D6E,40e83c6d-171a-43bf-a9c7-25d1af858d6e,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2021-03-14 12:00:00 +00:00,2021-03-14T12:00:00+00:00,2020-03-12 16:31:13.8610269 +00:00,2020-03-12T16:31:13.8610269+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-12 17:06:07.6773471 +00:00,2020-03-12T17:06:07.6773471+00:00,PR:1038781;MR:59749;RR:669149;TID:2,PR:1038781;MR:59749;RR:669149;TID:2,GLT - 011,GLT - 011,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75437,493561,493561,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,272957,272957,40E83C6D-171A-43BF-A9C7-25D1AF858D6E,40e83c6d-171a-43bf-a9c7-25d1af858d6e,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2021-03-14 12:00:00 +00:00,2021-03-14T12:00:00+00:00,2020-03-12 16:31:13.8610269 +00:00,2020-03-12T16:31:13.8610269+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-12 17:06:07.8335986 +00:00,2020-03-12T17:06:07.8335986+00:00,PR:1038781;MR:59749;RR:669148;TID:6,PR:1038781;MR:59749;RR:669148;TID:6,GLT - 001,GLT - 001,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75437,493562,493562,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,272957,272957,40E83C6D-171A-43BF-A9C7-25D1AF858D6E,40e83c6d-171a-43bf-a9c7-25d1af858d6e,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2021-03-14 12:00:00 +00:00,2021-03-14T12:00:00+00:00,2020-03-12 16:31:13.8610269 +00:00,2020-03-12T16:31:13.8610269+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-12 17:06:07.9273699 +00:00,2020-03-12T17:06:07.9273699+00:00,PR:1038781;MR:59749;RR:666514;TID:6,PR:1038781;MR:59749;RR:666514;TID:6,GLT - 007,GLT - 007,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75437,493563,493563,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,272957,272957,40E83C6D-171A-43BF-A9C7-25D1AF858D6E,40e83c6d-171a-43bf-a9c7-25d1af858d6e,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2021-03-14 12:00:00 +00:00,2021-03-14T12:00:00+00:00,2020-03-12 16:31:13.8610269 +00:00,2020-03-12T16:31:13.8610269+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-12 17:06:08.0836027 +00:00,2020-03-12T17:06:08.0836027+00:00,PR:1038781;MR:59749;RR:666515;TID:6,PR:1038781;MR:59749;RR:666515;TID:6,GLT - 008,GLT - 008,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75437,493564,493564,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,272957,272957,40E83C6D-171A-43BF-A9C7-25D1AF858D6E,40e83c6d-171a-43bf-a9c7-25d1af858d6e,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2021-03-14 12:00:00 +00:00,2021-03-14T12:00:00+00:00,2020-03-12 16:31:13.8610269 +00:00,2020-03-12T16:31:13.8610269+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-12 17:06:08.1929744 +00:00,2020-03-12T17:06:08.1929744+00:00,PR:1038781;MR:59749;RR:669149;TID:6,PR:1038781;MR:59749;RR:669149;TID:6,GLT - 011,GLT - 011,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75437,493585,493585,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,272957,272957,40E83C6D-171A-43BF-A9C7-25D1AF858D6E,40e83c6d-171a-43bf-a9c7-25d1af858d6e,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2021-03-14 12:00:00 +00:00,2021-03-14T12:00:00+00:00,2020-03-12 16:31:13.8610269 +00:00,2020-03-12T16:31:13.8610269+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-12 17:20:03.9451154 +00:00,2020-03-12T17:20:03.9451154+00:00,PR:1038781;MR:59749;RR:669148;TID:12,PR:1038781;MR:59749;RR:669148;TID:12,GLT - 001,GLT - 001,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75437,493586,493586,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,272957,272957,40E83C6D-171A-43BF-A9C7-25D1AF858D6E,40e83c6d-171a-43bf-a9c7-25d1af858d6e,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2021-03-14 12:00:00 +00:00,2021-03-14T12:00:00+00:00,2020-03-12 16:31:13.8610269 +00:00,2020-03-12T16:31:13.8610269+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-12 17:20:04.0856684 +00:00,2020-03-12T17:20:04.0856684+00:00,PR:1038781;MR:59749;RR:666514;TID:12,PR:1038781;MR:59749;RR:666514;TID:12,GLT - 007,GLT - 007,testStorageID,testStorageID,Test1,Test1,Test Case is passed
75437,493587,493587,1,1,TradingCertificate,TradingCertificate,null,null,5,5,Issued,Issued,272957,272957,40E83C6D-171A-43BF-A9C7-25D1AF858D6E,40e83c6d-171a-43bf-a9c7-25d1af858d6e,Policy,Policy,2020-03-14 12:00:00 +00:00,2020-03-14T12:00:00+00:00,2021-03-14 12:00:00 +00:00,2021-03-14T12:00:00+00:00,2020-03-12 16:31:13.8610269 +00:00,2020-03-12T16:31:13.8610269+00:00,Bound,Bound,1,1,null,null,null,null,null,null,1,1,2020-03-12 17:20:04.2419429 +00:00,2020-03-12T17:20:04.2419429+00:00,PR:1038781;MR:59749;RR:666515;TID:12,PR:1038781;MR:59749;RR:666515;TID:12,GLT - 008,GLT - 008,testStorageID,testStorageID,Test1,Test1,Test Case is passed
